1,153.91022,243.85164,151.95839,63
1,138.05975,234.19997,41.821369,61
1,79.012901,145.84827,97.787521,65
1,33.42001,171.34378,168.38278,56
1,53.357925,174.43983,174.82893,57
1,125.24721,227.12401,156.34575,60
1,70.29023,125.76671,154.06284,68
1,76.912331,175.52029,101.54219,59
1,61.948505,147.70798,210.77122,61
1,191.60249,277.59076,173.94118,70
1,106.82642,227.27899,234.79765,58
1,97.393639,157.85083,109.77087,68
1,174.43239,178.62383,105.93962,96
1,35.500237,128.04492,93.727135,61
1,61.753929,135.16997,139.62772,64
1,84.970139,131.7187,158.32141,72
1,114.12635,85.928078,144.26247,100
1,114.44761,208.64549,178.88976,62
1,160.41701,201.8629,174.53349,77
1,142.70872,119.28231,150.75591,100
1,72.03936,160.74565,172.24817,60
1,138.5204,211.48372,72.298126,66
1,164.29356,267.30411,193.3342,62
1,102.3664,236.08369,143.26843,57
1,36.736866,130.95488,102.84005,61
1,169.01384,175.94838,97.787521,94
1,131.95215,207.38083,298.37305,66
1,145.772,211.95763,125.80949,68
1,182.63828,188.75903,133.49908,96
1,204.76474,191.59807,216.29796,100
1,131.68869,184.17107,72.017471,73
1,118.40976,175.02298,148.7641,71
1,125.83333,200.41495,96.402267,66
1,166.98312,298.82205,164.19237,61
1,175.14388,246.66455,116.34966,67
1,166.16962,247.07948,130.05786,65
1,143.44041,245.83122,214.99815,60
1,74.109688,200.97667,124.21741,57
1,189.83217,198.38281,179.65634,95
1,171.44482,200.6196,146.69858,83
1,154.50516,164.53792,298.37305,94
1,90.663742,162.41348,140.47052,65
1,89.750404,170.75839,205.26389,63
1,136.71742,161.20805,190.05217,86
1,71.418213,154.26328,133.49908,61
1,58.863758,179.15927,128.49681,57
1,106.18056,147.67134,124.08803,75
1,17.79294,119.8664,96.419159,62
1,158.66132,196.67311,156.97389,79
1,188.19498,225.8788,53.519798,81
1,215.93581,184.19496,206.44434,100
1,157.34335,268.35971,100.87353,61
1,129.24344,131.39142,219.19518,98
1,166.87274,236.0714,245.05305,67
1,138.367,191.63728,111.06676,73
1,84.090263,129.35777,129.40697,72
1,37.73576,147.47583,111.06676,58
1,71.555649,128.78856,82.775345,68
1,18.297588,143.65756,145.59306,58
1,87.305573,163.90265,130.05786,63
1,117.07672,156.25084,124.12156,77
1,118.93092,214.36319,58.220695,61
1,100.57639,131.49364,197.82249,80
1,83.133095,154.41859,107.33544,64
1,74.278641,147.11317,165.27718,63
1,104.10269,146.70274,186.46588,74
1,26.165232,147.14929,174.53349,58
1,24.771475,154.97643,291.77878,57
1,170.29219,244.13289,85.124725,66
1,119.3268,227.9361,63.328426,59
1,67.482933,149.45621,270.23233,61
1,105.53135,132.83813,235.72205,82
1,180.52951,233.64621,165.5959,73
1,141.51515,206.62617,109.77087,69
1,120.79972,194.39709,168.69777,66
1,161.01878,182.34854,124.12156,87
1,82.714157,177.13771,63.328426,60
1,176.54288,248.15948,90.182579,67
1,47.915539,194.58765,88.91069,56
1,68.901802,103.68346,140.82492,77
1,102.0498,102.84074,156.34575,98
1,86.378113,115.51308,112.72438,79
1,74.266235,175.2455,137.26691,59
1,59.566994,171.24094,87.70047,58
1,102.56311,80.560913,69.04435,100
1,57.205578,156.37576,173.94118,59
1,32.774673,151.25204,147.43326,57
1,124.40585,203.06161,190.7173,65
1,131.81873,220.85231,253.82533,63
1,125.51096,246.64189,192.68485,58
1,212.95375,210.00307,257.39777,100
1,80.137291,113.83723,168.69777,77
1,175.87457,224.14142,153.59918,75
1,25.395082,105.20766,118.93221,67
1,159.10814,199.48442,70.232056,78
1,183.86359,250.03093,209.00226,70
1,56.739155,114.0176,231.06757,69
1,125.0321,207.81046,257.41345,64
1,74.658813,171.35112,151.95839,59
1,63.424568,200.98869,144.71712,56
1,84.030762,175.71034,212.42178,61
1,158.07445,182.54169,60.066936,85
1,77.025192,223.46878,86.148788,56
1,34.330452,200.0166,184.41429,55
1,132.37061,248.29527,160.16942,58
1,132.70477,258.62817,64.211388,58
1,162.82951,243.11052,142.21915,65
1,72.010521,160.27437,116.66717,60
1,137.87752,262.91257,136.3779,58
1,101.91141,124.6522,55.501953,84
1,167.97426,193.88516,114.96228,84
1,146.01961,267.97952,145.03769,59
1,72.816002,190.90866,168.95241,57
1,100.1725,166.06683,193.3342,67
1,96.448494,186.63507,71.885345,62
1,91.362144,216.36787,165.27718,58
2,148.11916,85.152924,234.79765,68
2,212.11987,130.23248,287.86264,63
2,183.12956,196.06175,150.75591,100
2,148.30177,134.78209,186.46588,92
2,140.18945,73.497749,109.77087,66
2,252.70825,112.25806,97.787521,56
2,150.74503,96.053474,112.72438,71
2,165.12279,159.72623,139.62772,97
2,88.934517,56.686584,209.00226,85
2,111.50872,87.899155,130.05786,86
2,114.29079,73.097839,158.32141,77
2,96.893105,86.408524,139.62772,94
2,133.83148,40.68108,124.12156,62
2,252.43059,185.05116,155.25076,68
2,241.87257,155.85121,184.98288,62
2,210.10304,89.918091,173.94118,58
2,160.95918,153.07098,212.42178,96
2,105.10914,90.286339,128.49681,91
2,186.54523,13.21417,165.18359,55
2,176.08357,127.61696,82.775345,75
2,268.72845,177.33556,125.80949,64
2,179.12781,77.702187,140.82492,61
2,240.12831,108.19039,216.29796,56
2,254.48489,188.94562,96.402267,69
2,164.53641,34.181347,291.77878,57
2,132.72397,71.904526,64.211388,68
2,143.89073,97.85714,164.19237,74
2,197.97029,98.742935,63.328426,61
2,231.25659,137.32034,90.182579,60
2,208.60538,173.53894,209.00226,78
2,169.67296,96.224686,142.21915,66
2,226.48895,162.58089,253.82533,67
2,233.02414,143.60214,171.87183,61
2,265.35077,130.78668,215.2278,57
2,285.10773,135.22008,164.49228,56
2,266.0166,104.28118,119.94286,55
2,227.899,82.479424,109.77087,55
2,156.15266,124.92124,136.3779,83
2,161.2908,74.109474,184.41429,62
2,167.21266,70.002159,58.220695,61
2,229.18991,178.77429,257.41345,71
2,141.88809,152.2733,168.95241,100
2,168.03194,114.16186,5,73
2,168.57338,80.461594,197.91165,62
2,155.81711,84.754768,192.68485,66
2,146.25446,56.168999,82.775345,61
2,187.37852,139.47636,161.47572,75
2,232.65327,142.1516,155.49344,61
2,213.06548,174.42964,198.11922,76
2,173.98421,118.4766,129.40697,73
2,250.66006,194.85887,136.60284,73
2,161.53233,44.370598,42.164497,58
2,210.25276,141.78529,235.72205,66
2,127.74942,50.126877,175.74699,65
2,163.56085,41.633492,228.5162,57
2,197.33458,216.11244,42.164497,100
2,230.91402,130.16077,198.53674,60
2,198.79297,175.12155,144.26247,85
2,185.90634,98.22377,100.87353,63
2,166.00792,96.462532,116.66717,67
2,271.32233,123.96648,145.03769,56
2,229.68791,93.48217,64.211388,56
2,194.98497,131.78136,168.69777,69
2,178.82587,73.093147,119.94286,60
2,257.82288,180.76172,190.05217,66
2,134.17612,100.21796,102.84005,80
2,124.96857,101.20103,154.06284,86
2,187.59758,44.173771,150.38162,56
2,210.77818,106.55153,162.34116,60
2,225.77138,96.303665,118.93221,57
2,108.72426,59.74633,210.77122,75
2,166.3938,110.56443,151.99255,72
2,275.62762,153.09079,140.82492,58
2,191.7272,139.3441,148.20717,73
2,147.54062,163.55853,172.24817,100
2,130.08365,123.70677,93.727135,97
2,243.75639,154.20691,158.32141,61
2,121.57233,21.982275,174.60718,64
2,188.35077,187.79149,193.3342,100
2,127.17855,75.218071,168.38278,72
2,157.36653,79.062439,114.96228,64
2,242.71582,112.80936,222.20326,57
2,175.34904,88.547546,60.066936,63
2,167.369,134.64218,130.03494,82
2,264.43378,166.05255,179.65634,61
2,244.71359,113.82689,124.12156,57
2,173.91023,57.477394,257.39777,58
2,94.808929,131.88924,219.19518,100
2,145.61436,44.884827,90.007469,60
2,224.68602,160.89243,111.06676,67
2,183.73886,80.069771,143.26843,60
2,242.10031,144.20364,153.59918,60
2,232.40562,165.95496,147.43326,66
2,222.22816,78.460533,146.69858,56
2,251.43678,175.63219,197.91165,65
2,218.54666,85.166756,97.787521,56
2,251.25737,161.23387,156.97389,62
2,203.73108,105.5729,150.38162,61
2,234.6972,170.22719,139.82167,67
2,116.78369,51.264759,136.60284,69
2,204.82889,153.6929,96.419159,72
2,201.53471,184.2744,72.017471,89
2,180.20326,159.11343,85.124725,89
2,203.20399,143.50766,160.16942,70
2,206.19176,214.60628,83.664101,100
2,138.01741,75.956337,116.66717,68
2,144.83038,58.915539,197.82249,62
2,282.45276,162.37856,107.33544,59
2,214.12143,168.15898,206.44434,73
2,195.42622,66.066795,125.80949,57
2,192.49333,188.77475,298.37305,97
2,153.08357,26.202307,285.5415,58
2,113.73335,82.34967,155.25076,82
2,202.95958,198.38969,88.91069,95
2,185.35432,43.036877,145.59306,56
2,257.00232,175.24011,90.007469,64
2,96.418205,94.489578,71.885345,100
2,232.50348,149.01051,168.95241,62
2,212.22571,111.19125,130.05786,60
2,144.62239,42.162987,197.16278,60
2,220.90831,124.43657,87.70047,61
2,269.30511,140.44847,58.220695,57
2,152.51053,81.132202,181.80292,65
2,232.62047,176.97324,111.88886,70
2,141.68031,63.815544,124.21741,64
2,180.16156,130.38689,270.23233,75
2,147.8262,42.09774,140.47052,59
2,188.15837,132.47255,219.19518,72
2,222.03329,189.01137,52.032845,79
2,159.00003,101.46886,179.65634,71
2,216.20268,188.10802,53.519798,82
2,124.20298,89.439415,52.032845,79
2,227.46329,183.36588,145.59306,74
2,249.41608,129.54973,168.38278,58
2,222.79253,146.45314,93.727135,64
2,208.80971,130.4007,69.04435,64
2,231.22444,117.31259,192.68485,58
2,229.94122,182.00998,184.41429,73
2,174.18822,149.67961,148.7641,87
2,149.50526,48.934917,70.232056,60
2,209.97423,187.99054,164.19237,85
2,227.98114,197.6013,160.12492,81
2,193.61337,147.61603,165.27718,75
2,111.79024,127.39837,28.668697,100
2,215.17361,159.49861,174.82893,70
2,123.48906,92.667458,165.27718,81
2,150.51987,137.38057,156.97389,92
2,220.07385,147.82837,112.72438,65
2,209.81531,202.69766,41.821369,93
2,157.63736,105.39772,237.02043,73
2,201.85303,159.94618,137.26691,76
2,132.31088,55.820343,82.078278,64
2,214.84097,94.106583,85.500412,58
2,144.92125,63.256096,270.23233,63
2,215.77559,169.25595,210.77122,73
2,116.39641,92.48539,133.49908,86
2,105.92679,61.198933,144.71712,77
2,192.6666,124.38421,173.94118,68
2,107.73728,102.97431,193.3342,98
2,124.24436,62.645039,96.419159,69
2,230.15877,111.71602,175.74699,58
2,274.12625,161.74852,169.90199,60
2,137.31142,83.639587,153.59918,71
2,173.95724,94.730408,118.93221,65
2,209.67996,117.35464,100.87353,62
2,179.40633,41.748619,171.87183,57
2,275.78238,177.62395,205.26389,63
2,216.39833,134.98412,142.21915,63
2,139.77725,65.145103,162.34116,64
2,222.19737,180.19211,102.84005,75
2,150.4767,78.523155,161.47572,65
2,221.76639,175.46733,82.078278,73
2,130.16736,115.849,222.20326,92
2,218.55779,89.023415,116.34966,57
2,164.07732,87.308601,14.783525,65
2,293.40881,150.51747,175.97278,58
2,239.43817,150.21877,124.21741,61
2,128.12836,44.518036,221.62604,64
2,206.56514,141.24455,114.96228,68
2,104.6467,79.426949,198.11922,86
2,227.55226,67.242783,168.69777,55
2,160.92416,31.052086,86.148788,57
2,126.32082,32.476952,160.12492,63
2,176.28674,199.1329,67.817314,100
2,174.77635,123.49808,143.26843,74
2,224.71379,171.88921,128.49681,70
2,131.96457,120.10956,145.03769,93
2,218.77673,94.434387,231.06757,57
2,228.49464,160.74686,140.47052,66
2,100.60734,52.145805,55.501953,77
2,142.86366,70.279587,216.29796,65
2,184.59885,114.92994,105.93962,68
2,245.4135,169.84589,274.5896,65
2,216.021,134.99232,257.39777,63
2,163.30713,120.14117,215.2278,77
2,200.07065,117.41958,285.5415,64
2,190.42371,165.07285,197.82249,86
2,216.52971,154.15714,214.99815,68
2,130.61264,36.13715,132.20679,62
2,156.24657,17.316689,53.519798,57
